t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
359,1,MS,roots,0.00851197,8.70662382,0.50627876,0.70510684,0.11209965,1.43146070,0.37494960,0.00024179,NA,0.08038758,0.04278624,NA,NA,NA,0.04070693,0.29394666,0.84024044,NA,0.35095386,NA,NA,19.36099242,1.82739619,43.53311911,0.10777390,NA,2.09004549,14.74214051,0.00002383,0.04831925,30.53246526,NA,0.00000000,0.00125668,0.00000000,NA,NA,48.53249548,0.85358024,0.16388075
360,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92207704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.62407277,NA,NA
360,1,MS,roots,0.00971329,12.00649367,0.28856545,0.47057734,0.07588853,1.54247390,0.47066757,0.00024193,NA,0.08605356,0.04665837,NA,NA,NA,0.04239478,0.33543239,0.89895732,NA,0.38352088,NA,NA,19.21045665,2.45821387,60.03246834,0.11752737,NA,1.92979643,14.68414013,0.00002720,0.04834645,30.13369151,NA,0.00000000,0.00085624,0.00000000,NA,NA,49.22813929,0.97404904,0.17510671
361,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22371278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.86494091,NA,NA
361,1,MS,roots,0.01074960,15.10572259,0.22307372,0.38919985,0.06334543,1.62622294,0.55731896,0.00024208,NA,0.09052096,0.05015655,NA,NA,NA,0.04423262,0.37121950,0.94503763,NA,0.41735077,NA,NA,19.14973923,2.99664406,75.52861294,0.12633890,NA,1.85832941,14.64011529,0.00003010,0.04837655,29.82235030,NA,0.00000000,0.00071754,0.00000000,NA,NA,50.36865916,1.07796983,0.18491013
362,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53392586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.01898528,NA,NA
362,1,MS,roots,0.01173144,19.51781109,0.34510809,0.61927299,0.10153862,1.69965643,0.63396163,0.00024224,NA,0.09419871,0.05405783,NA,NA,NA,0.04620285,0.40512581,0.98276593,NA,0.45752350,NA,NA,18.99926757,3.72847290,97.58905545,0.13616582,NA,1.69612631,14.55952632,0.00003285,0.04840940,29.28758215,NA,0.00000000,0.00115363,0.00000000,NA,NA,52.21873272,1.17642904,0.19445938
363,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.78808613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.35808380,NA,NA
363,1,MS,roots,0.01282151,23.28512605,0.25443412,0.49187369,0.08167023,1.75251739,0.70293240,0.00024242,NA,0.09721910,0.05792933,NA,NA,NA,0.04787805,0.44276965,1.01352575,NA,0.50280094,NA,NA,18.96549071,4.28680527,116.42563024,0.14591770,NA,1.64952793,14.50077561,0.00003590,0.04844530,28.88784909,NA,0.00000000,0.00093303,0.00000000,NA,NA,54.64176329,1.28574151,0.20302647
364,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.86167073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.73211530,NA,NA
364,1,MS,roots,0.01353290,23.89936140,0.06573622,0.12897201,0.02162310,1.73987815,0.74995692,0.00024261,NA,0.09737084,0.05967415,NA,NA,NA,0.04865187,0.46733614,1.01431436,NA,0.53337085,NA,NA,19.12086397,4.29894956,119.49680700,0.15031271,NA,1.79136830,14.50403486,0.00003789,0.04848319,28.85716373,NA,0.00000000,0.00024803,0.00000000,NA,NA,57.08669034,1.35707918,0.20569686
365,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.79445369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.81775902,NA,NA
365,1,MS,roots,0.01357253,22.29466091,0.01819172,0.03280976,0.00550788,1.67658984,0.73941269,0.00024280,NA,0.09469241,0.05929828,NA,NA,NA,0.04859131,0.46870469,0.98564047,NA,0.54271877,NA,NA,19.30731101,3.96923331,111.47330456,0.14936595,NA,1.96424281,14.52401518,0.00003800,0.04852119,28.92346959,NA,0.00000000,0.00006317,0.00000000,NA,NA,59.22555572,1.36105326,0.20258200
366,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.65357277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.35325346,NA,NA
366,1,MS,roots,0.01325164,20.68793731,0.01998626,0.03292183,0.00552162,1.60586631,0.71763710,0.00024299,NA,0.09140313,0.05828974,NA,NA,NA,0.04820513,0.45762347,0.95067582,NA,0.54318288,NA,NA,19.47610234,3.65400368,103.43968654,0.14682555,NA,2.11978249,14.54412299,0.00003710,0.04855830,28.98901503,NA,0.00000000,0.00006324,0.00000000,NA,NA,61.10877983,1.32887494,0.19789800
367,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.48071825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.94782208,NA,NA
367,1,MS,roots,0.01297317,19.01332924,0.03383004,0.05172115,0.00866700,1.55280220,0.68110609,0.00024317,NA,0.08891589,0.05757750,NA,NA,NA,0.04798070,0.44800693,0.92411493,NA,0.54355181,NA,NA,19.61588237,3.33121062,95.06664621,0.14503149,NA,2.24658935,14.56120615,0.00003632,0.04859462,29.03540084,NA,0.00000000,0.00009912,0.00000000,NA,NA,62.71437542,1.30094987,0.19447409
368,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.30681834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.32565638,NA,NA
368,1,MS,roots,0.01299707,17.01111382,0.02823641,0.04078411,0.00683136,1.52769998,0.62874107,0.00024335,NA,0.08789663,0.05753650,NA,NA,NA,0.04818734,0.44883199,0.91283802,NA,0.54804471,NA,NA,19.74526685,2.95837905,85.05556909,0.14492820,NA,2.36297676,14.58044958,0.00003639,0.04863101,29.09338013,NA,0.00000000,0.00007804,0.00000000,NA,NA,63.93230596,1.30334571,0.19362047
369,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.12688377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.63250216,NA,NA
369,1,MS,roots,0.01288741,15.54924689,0.02352025,0.03235260,0.00541542,1.50266027,0.59239756,0.00024353,NA,0.08680197,0.05726669,NA,NA,NA,0.04824420,0.44504535,0.90080118,NA,0.54908900,NA,NA,19.86720729,2.68161590,77.74623445,0.14424858,NA,2.47202979,14.60124300,0.00003608,0.04866710,29.15984987,NA,0.00000000,0.00006178,0.00000000,NA,NA,64.88582062,1.29234983,0.19231286
370,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.95411476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.02085904,NA,NA
370,1,MS,roots,0.01284390,14.05436045,0.02181116,0.02873625,0.00480597,1.48644005,0.55119041,0.00024371,NA,0.08613355,0.05710516,NA,NA,NA,0.04838617,0.44354272,0.89320455,NA,0.55000621,NA,NA,19.97909859,2.40434611,70.27180223,0.14384170,NA,2.57107718,14.62276724,0.00003596,0.04870306,29.23003945,NA,0.00000000,0.00005475,0.00000000,NA,NA,65.55782684,1.28798640,0.19162488
371,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78927081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.53544073,NA,NA
371,1,MS,roots,0.01281795,12.75219105,0.01548061,0.01965307,0.00328380,1.47533519,0.51532773,0.00024389,NA,0.08570667,0.05695096,NA,NA,NA,0.04853953,0.44264638,0.88812329,NA,0.55019264,NA,NA,20.08725072,2.16453211,63.76095527,0.14345329,NA,2.66641137,14.64589091,0.00003589,0.04873895,29.30930166,NA,0.00000000,0.00003735,0.00000000,NA,NA,65.98245269,1.28538357,0.19119716
372,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.62802944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.10164608,NA,NA
372,1,MS,roots,0.01280281,11.75213630,0.01998480,0.02452596,0.00409339,1.46846833,0.48797712,0.00024407,NA,0.08546257,0.05681916,NA,NA,NA,0.04871212,0.44212386,0.88494296,NA,0.54986813,NA,NA,20.18310457,1.97907593,58.76068148,0.14312130,NA,2.74946240,14.66824165,0.00003585,0.04877480,29.38358189,NA,0.00000000,0.00004649,0.00000000,NA,NA,66.21633559,1.28386625,0.19099385
373,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46817024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.74209409,NA,NA
373,1,MS,roots,0.01291153,10.91618368,0.01842553,0.02198258,0.00366521,1.47066685,0.46574952,0.00024425,NA,0.08570363,0.05690960,NA,NA,NA,0.04902911,0.44587813,0.88678182,NA,0.55114828,NA,NA,20.27415079,1.82273077,54.58091839,0.14334912,NA,2.82759710,14.69112959,0.00003615,0.04881095,29.46060565,NA,0.00000000,0.00004156,0.00000000,NA,NA,66.27289555,1.29476810,0.19164235
374,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.31378479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.47213845,NA,NA
374,1,MS,roots,0.01301151,10.14222478,0.02472328,0.02875350,0.00478907,1.47486645,0.44354867,0.00024443,NA,0.08600428,0.05695874,NA,NA,NA,0.04931554,0.44933081,0.88922894,NA,0.55139379,NA,NA,20.35315651,1.67921984,50.71112389,0.14347291,NA,2.89359131,14.71294775,0.00003643,0.04884738,29.53090006,NA,0.00000000,0.00005422,0.00000000,NA,NA,66.16512517,1.30479422,0.19227856
375,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.15987354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.23210860,NA,NA
375,1,MS,roots,0.01322151,9.56854873,0.03541465,0.04034307,0.00671334,1.48756645,0.42743718,0.00024462,NA,0.08673919,0.05723126,NA,NA,NA,0.04973416,0.45658295,0.89614827,NA,0.55314464,NA,NA,20.41730916,1.57005149,47.84274365,0.14415934,NA,2.94452244,14.73296085,0.00003702,0.04888440,29.58995663,NA,0.00000000,0.00007590,0.00000000,NA,NA,65.91566661,1.32585342,0.19370461
376,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01953375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.08660268,NA,NA
376,1,MS,roots,0.01349746,8.82510624,0.03534217,0.03964383,0.00659277,1.50598551,0.40304090,0.00024481,NA,0.08775676,0.05758209,NA,NA,NA,0.05019258,0.46611216,0.90596088,NA,0.55496681,NA,NA,20.47680500,1.43743576,44.12553121,0.14504304,NA,2.99052083,14.75322589,0.00003779,0.04892220,29.65016434,NA,0.00000000,0.00007443,0.00000000,NA,NA,65.48135401,1.35352493,0.19553142
377,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88880532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.02633769,NA,NA
377,1,MS,roots,0.01361445,8.21920750,0.03568480,0.03949142,0.00656310,1.51856108,0.38392911,0.00024500,NA,0.08839206,0.05760074,NA,NA,NA,0.05041796,0.47015250,0.91180897,NA,0.55300076,NA,NA,20.53201372,1.33030126,41.09603749,0.14509002,NA,3.03211509,14.77346318,0.00003812,0.04896032,29.71031955,NA,0.00000000,0.00007400,0.00000000,NA,NA,64.91194015,1.36525752,0.19641076
378,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76553807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.03667445,NA,NA
378,1,MS,roots,0.01367791,7.70317717,0.03622069,0.03961315,0.00657901,1.53048314,0.36814739,0.00024519,NA,0.08895148,0.05750333,NA,NA,NA,0.05056041,0.47234387,0.91686243,NA,0.54936580,NA,NA,20.58335195,1.23988816,38.51588586,0.14484466,NA,3.06977541,14.79354264,0.00003830,0.04899861,29.76988444,NA,0.00000000,0.00007407,0.00000000,NA,NA,64.23249006,1.37162093,0.19701522
379,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.65049084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.12930713,NA,NA
379,1,MS,roots,0.01357346,7.22348118,0.03645857,0.03945956,0.00654928,1.53481125,0.35324698,0.00024538,NA,0.08903931,0.05705435,NA,NA,NA,0.05044674,0.46873687,0.91705644,NA,0.54190604,NA,NA,20.63121638,1.15733802,36.11740591,0.14371372,NA,3.10406638,14.81332224,0.00003801,0.04903662,29.82848610,NA,0.00000000,0.00007364,0.00000000,NA,NA,63.47447015,1.36114672,0.19654039
380,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54346632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.31760745,NA,NA
380,1,MS,roots,0.01340402,6.74343003,0.02393560,0.02566737,0.00425745,1.53633783,0.33883505,0.00024557,NA,0.08896441,0.05644504,NA,NA,NA,0.05022454,0.46288566,0.91558420,NA,0.53266133,NA,NA,20.68836386,1.07641450,33.71715014,0.14217893,NA,3.14780983,14.83497703,0.00003753,0.04907415,29.89946300,NA,0.00000000,0.00004781,0.00000000,NA,NA,62.64710564,1.34415561,0.19563398
381,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.53332063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.47393758,NA,NA
381,1,MS,roots,0.01330774,6.43020154,0.04456696,0.04723516,0.00782772,1.54441015,0.32998515,0.00024575,NA,0.08919973,0.05603376,NA,NA,NA,0.05014903,0.45956051,0.91730955,NA,0.52458699,NA,NA,20.72387935,1.04500403,32.15100768,0.14114298,NA,3.17001759,14.85269464,0.00003726,0.04911141,29.94772562,NA,0.00000000,0.00008777,0.00000000,NA,NA,61.77202736,1.33449983,0.19538252
382,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56155017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.22101937,NA,NA
382,1,MS,roots,0.01326955,6.43488899,0.08773017,0.09247629,0.01531857,1.55904768,0.33282177,0.00024594,NA,0.08970998,0.05585279,NA,NA,NA,0.05014386,0.45824181,0.92185942,NA,0.51786562,NA,NA,20.71711341,1.06181640,32.17444496,0.14068714,NA,3.14998210,14.86260974,0.00003715,0.04914857,29.94997640,NA,0.00000000,0.00017155,0.00000000,NA,NA,60.90282242,1.33067052,0.19570664
383,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64653266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.61573938,NA,NA
383,1,MS,roots,0.01336847,7.00118689,0.12426469,0.13183803,0.02185173,1.58461695,0.36065510,0.00024613,NA,0.09078312,0.05611884,NA,NA,NA,0.05031735,0.46165794,0.93217706,NA,0.51499791,NA,NA,20.67797625,1.16502780,35.00593446,0.14135728,NA,3.09747646,14.86583271,0.00003743,0.04918600,29.91283596,NA,0.00000000,0.00024455,0.00000000,NA,NA,60.12950207,1.34059050,0.19721931
384,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77843393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.72519085,NA,NA
384,1,MS,roots,0.01360935,8.39926071,0.21672155,0.23357240,0.03877034,1.62294599,0.41731694,0.00024632,NA,0.09243399,0.05700273,NA,NA,NA,0.05074350,0.46997632,0.94839374,NA,0.51745837,NA,NA,20.55506308,1.38660423,41.99630353,0.14358370,NA,2.96095394,14.85222281,0.00003811,0.04922411,29.77506752,NA,0.00000000,0.00043380,0.00000000,NA,NA,59.59457073,1.36474590,0.20018022
385,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00112452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.69491855,NA,NA
385,1,MS,roots,0.01410622,11.03607830,0.32740852,0.36757209,0.06123894,1.68099231,0.50612021,0.00024652,NA,0.09504977,0.05892535,NA,NA,NA,0.05153275,0.48713485,0.97445034,NA,0.52975697,NA,NA,20.33713713,1.78392420,55.18039150,0.14842657,NA,2.72892177,14.81653122,0.00003950,0.04926360,29.50584911,NA,0.00000000,0.00068583,0.00000000,NA,NA,59.50482435,1.41457189,0.20550787
386,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.31637453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.55236968,NA,NA
386,1,MS,roots,0.01484435,14.78243935,0.38391930,0.46374935,0.07778005,1.75236595,0.60643472,0.00024672,NA,0.09840284,0.06185710,NA,NA,NA,0.05259952,0.51262501,1.00797561,NA,0.55309784,NA,NA,20.08631498,2.34520658,73.91219677,0.15581134,NA,2.46325527,14.76521979,0.00004156,0.04930517,29.14519662,NA,0.00000000,0.00087318,0.00000000,NA,NA,60.04425563,1.48859178,0.21285947
387,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.61560733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.27928620,NA,NA
387,1,MS,roots,0.01524992,17.90788152,0.26459006,0.35001418,0.05922499,1.78076927,0.68433910,0.00024694,NA,0.09977898,0.06379006,NA,NA,NA,0.05287193,0.52663062,1.02118747,NA,0.57194791,NA,NA,19.97485830,2.80466397,89.53940759,0.16068025,NA,2.33654866,14.73323913,0.00004270,0.04934787,28.90205954,NA,0.00000000,0.00066718,0.00000000,NA,NA,61.14313253,1.52926211,0.21644096
388,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.77708484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.47766405,NA,NA
388,1,MS,roots,0.01541357,18.69137598,0.06889815,0.09532206,0.01622966,1.76782483,0.72242962,0.00024715,NA,0.09944538,0.06436143,NA,NA,NA,0.05278899,0.53228207,1.01688389,NA,0.58259904,NA,NA,20.06463314,2.92668669,93.45687989,0.16211947,NA,2.41090993,14.74501099,0.00004316,0.04939102,28.91624739,NA,0.00000000,0.00018323,0.00000000,NA,NA,62.37732017,1.54567314,0.21659579
389,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.82098179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.38530699,NA,NA
389,1,MS,roots,0.01527265,18.11475437,0.02574640,0.03452986,0.00588091,1.72986784,0.71999134,0.00024737,NA,0.09778569,0.06391125,NA,NA,NA,0.05261275,0.52741543,0.99904768,NA,0.58399807,NA,NA,20.19384851,2.85938335,90.57377187,0.16098551,NA,2.52485265,14.76729336,0.00004276,0.04943379,28.99118386,NA,0.00000000,0.00006634,0.00000000,NA,NA,63.52449380,1.53154109,0.21430969
390,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.82067981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.19922219,NA,NA
390,1,MS,roots,0.01533589,15.59155449,0.00854875,0.01097326,0.00186688,1.70897835,0.64178298,0.00024758,NA,0.09695598,0.06363312,NA,NA,NA,0.05273202,0.52959935,0.98971103,NA,0.58467250,NA,NA,20.32566454,2.49050038,77.95777245,0.16028493,NA,2.64133279,14.79376191,0.00004294,0.04947673,29.08976696,NA,0.00000000,0.00002103,0.00000000,NA,NA,64.16886343,1.53788289,0.21332111
391,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78726304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.40773515,NA,NA
391,1,MS,roots,0.01454331,14.70626735,0.01372088,0.01688319,0.00286774,1.64532460,0.62378563,0.00024778,NA,0.09364883,0.06169480,NA,NA,NA,0.05171627,0.50222892,0.95516605,NA,0.56957674,NA,NA,20.44570919,2.37194448,73.53133674,0.15540253,NA,2.74683414,14.81855811,0.00004072,0.04951745,29.17936662,NA,0.00000000,0.00003224,0.00000000,NA,NA,64.75890958,1.45840299,0.20705990
392,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.73925499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.37603324,NA,NA
392,1,MS,roots,0.01384366,13.53923863,0.01389471,0.01648332,0.00279590,1.59176959,0.59052301,0.00024798,NA,0.09085514,0.06000794,NA,NA,NA,0.05084001,0.47806773,0.92594720,NA,0.55609232,NA,NA,20.55751013,2.20282602,67.69619315,0.15115349,NA,2.84479142,14.84283876,0.00003876,0.04955621,29.26670253,NA,0.00000000,0.00003138,0.00000000,NA,NA,65.22406281,1.38824225,0.20170309
393,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.68147075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.28329377,NA,NA
393,1,MS,roots,0.01304215,12.67111311,0.02207299,0.02534764,0.00429366,1.53722892,0.56542629,0.00024816,NA,0.08795274,0.05822458,NA,NA,NA,0.04985814,0.45038892,0.89570739,NA,0.54124914,NA,NA,20.65471643,2.07725041,63.35556553,0.14666140,NA,2.92895557,14.86494944,0.00003652,0.04959273,29.34226422,NA,0.00000000,0.00004812,0.00000000,NA,NA,65.63742778,1.30786681,0.19603545
394,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.61999311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.19561344,NA,NA
394,1,MS,roots,0.01241433,11.84019358,0.03097882,0.03462963,0.00585955,1.49587832,0.53818049,0.00024833,NA,0.08575256,0.05687342,NA,NA,NA,0.04912843,0.42870832,0.87268915,NA,0.52993968,NA,NA,20.73721385,1.95486255,59.20096788,0.14325798,NA,2.99903866,14.88498963,0.00003476,0.04962749,29.40635314,NA,0.00000000,0.00006557,0.00000000,NA,NA,65.98009158,1.24490937,0.19175440
395,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55811752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.16815153,NA,NA
395,1,MS,roots,0.01212946,11.01255608,0.03197438,0.03497669,0.00591334,1.47557067,0.50955792,0.00024850,NA,0.08471790,0.05622743,NA,NA,NA,0.04886339,0.41887052,0.86157000,NA,0.52472708,NA,NA,20.81350943,1.83076382,55.06278042,0.14163080,NA,3.06320478,14.90476906,0.00003396,0.04966145,29.46909626,NA,0.00000000,0.00006608,0.00000000,NA,NA,66.20192318,1.21634178,0.18980872
396,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49935378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.24863891,NA,NA
396,1,MS,roots,0.01178314,10.18158321,0.03244356,0.03481373,0.00588106,1.45389008,0.47935456,0.00024867,NA,0.08357040,0.05544687,NA,NA,NA,0.04849506,0.40691100,0.84933579,NA,0.51786507,NA,NA,20.88403776,1.70449291,50.90791604,0.13966466,NA,3.12194997,14.92429050,0.00003299,0.04969445,29.53072303,NA,0.00000000,0.00006563,0.00000000,NA,NA,66.31081821,1.18161299,0.18751233
397,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.44725220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.48327118,NA,NA
